design_name,clock_frequency_mhz,toggle_rate,static_probability,cell_count,seq_cell_count,total_area,logic_depth,dynamic_power,leakage_power,power_units,vdd,temperature,process,pvt_corner,split_set
asyncfifo,300,0.63,0.9,515,80,14.781312,13,37.6704,181.8388,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,300,0.9,0.1,515,80,14.781312,13,53.5131,176.048,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,300,0.9,0.37,515,80,14.781312,13,53.5182,177.6656,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,300,0.9,0.63,515,80,14.781312,13,53.5264,179.568,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,300,0.9,0.9,515,80,14.781312,13,53.5325,181.8388,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,450,0.1,0.1,515,80,14.781312,13,6.2689,175.3988,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Test
asyncfifo,450,0.1,0.37,515,80,14.781312,13,6.3063,177.2018,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Test
asyncfifo,450,0.1,0.63,515,80,14.781312,13,6.3164,179.1459,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,450,0.1,0.9,515,80,14.781312,13,6.3226,181.5791,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,450,0.37,0.1,515,80,14.781312,13,22.2578,175.465,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Validation
asyncfifo,450,0.37,0.37,515,80,14.781312,13,22.3058,177.3094,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,450,0.37,0.63,515,80,14.781312,13,22.3258,179.3468,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Test
asyncfifo,450,0.37,0.9,515,80,14.781312,13,22.3074,181.8058,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,450,0.63,0.1,515,80,14.781312,13,37.6197,175.5435,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Validation
asyncfifo,450,0.63,0.37,515,80,14.781312,13,37.7055,177.3148,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,450,0.63,0.63,515,80,14.781312,13,37.7329,179.4063,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,450,0.63,0.9,515,80,14.781312,13,37.669,181.7906,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,450,0.9,0.1,515,80,14.781312,13,53.7043,176.1725,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,450,0.9,0.37,515,80,14.781312,13,53.7061,177.754,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,450,0.9,0.63,515,80,14.781312,13,53.7116,179.6099,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,450,0.9,0.9,515,80,14.781312,13,53.7147,181.8861,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Validation
asyncfifo,600,0.1,0.1,515,80,14.781312,13,6.2787,175.4015,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,600,0.1,0.37,515,80,14.781312,13,6.3122,177.1758,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,600,0.1,0.63,515,80,14.781312,13,6.3261,179.1583,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,600,0.1,0.9,515,80,14.781312,13,6.3317,181.521,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,600,0.37,0.1,515,80,14.781312,13,22.2692,175.4435,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,600,0.37,0.37,515,80,14.781312,13,22.3148,177.2387,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,600,0.37,0.63,515,80,14.781312,13,22.3379,179.2626,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,600,0.37,0.9,515,80,14.781312,13,22.3319,181.7332,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,600,0.63,0.1,515,80,14.781312,13,37.6442,175.503,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,600,0.63,0.37,515,80,14.781312,13,37.7238,177.2673,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,600,0.63,0.63,515,80,14.781312,13,37.7546,179.3716,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,600,0.63,0.9,515,80,14.781312,13,37.7091,181.7239,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,600,0.9,0.1,515,80,14.781312,13,53.59,175.5417,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,600,0.9,0.37,515,80,14.781312,13,53.7184,177.3106,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,600,0.9,0.63,515,80,14.781312,13,53.7577,179.3703,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,600,0.9,0.9,515,80,14.781312,13,53.663,181.7158,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Test
asyncfifo,750,0.1,0.1,515,80,14.781312,13,6.281,175.3979,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,750,0.1,0.37,515,80,14.781312,13,6.3156,177.1738,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,750,0.1,0.63,515,80,14.781312,13,6.3302,179.135,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Validation
asyncfifo,750,0.1,0.9,515,80,14.781312,13,6.3373,181.5108,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,750,0.37,0.1,515,80,14.781312,13,22.2753,175.4337,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,750,0.37,0.37,515,80,14.781312,13,22.3248,177.2435,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Validation
asyncfifo,750,0.37,0.63,515,80,14.781312,13,22.3444,179.2496,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,750,0.37,0.9,515,80,14.781312,13,22.3484,181.749,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,750,0.63,0.1,515,80,14.781312,13,37.6583,175.4729,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Validation
asyncfifo,750,0.63,0.37,515,80,14.781312,13,37.7298,177.2834,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,750,0.63,0.63,515,80,14.781312,13,37.763,179.3265,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Validation
asyncfifo,750,0.63,0.9,515,80,14.781312,13,37.7363,181.7425,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,750,0.9,0.1,515,80,14.781312,13,53.6132,175.5264,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,750,0.9,0.37,515,80,14.781312,13,53.7298,177.2715,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,750,0.9,0.63,515,80,14.781312,13,53.7748,179.3675,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,750,0.9,0.9,515,80,14.781312,13,53.6981,181.7016,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,900,0.1,0.1,515,80,14.781312,13,6.2897,175.3948,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Validation
asyncfifo,900,0.1,0.37,515,80,14.781312,13,6.3203,177.1492,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,900,0.1,0.63,515,80,14.781312,13,6.3443,179.135,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,900,0.1,0.9,515,80,14.781312,13,6.3488,181.4488,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,900,0.37,0.1,515,80,14.781312,13,22.283,175.4243,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Validation
asyncfifo,900,0.37,0.37,515,80,14.781312,13,22.3331,177.2221,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Validation
asyncfifo,900,0.37,0.63,515,80,14.781312,13,22.3586,179.2467,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,900,0.37,0.9,515,80,14.781312,13,22.3689,181.7803,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Validation
asyncfifo,900,0.63,0.1,515,80,14.781312,13,37.6734,175.4533,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,900,0.63,0.37,515,80,14.781312,13,37.7482,177.2891,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,900,0.63,0.63,515,80,14.781312,13,37.7802,179.342,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Validation
asyncfifo,900,0.63,0.9,515,80,14.781312,13,37.7664,181.8101,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,900,0.9,0.1,515,80,14.781312,13,53.6387,175.5069,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,900,0.9,0.37,515,80,14.781312,13,53.7494,177.2833,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,900,0.9,0.63,515,80,14.781312,13,53.7982,179.3942,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Validation
asyncfifo,900,0.9,0.9,515,80,14.781312,13,53.7356,181.7917,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,1000,0.1,0.1,515,80,14.781312,13,6.287,175.3941,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Test
asyncfifo,1000,0.1,0.37,515,80,14.781312,13,6.3165,177.1524,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,1000,0.1,0.63,515,80,14.781312,13,6.336,179.1326,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,1000,0.1,0.9,515,80,14.781312,13,6.3422,181.4322,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,1000,0.37,0.1,515,80,14.781312,13,22.2702,175.4115,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Validation
asyncfifo,1000,0.37,0.37,515,80,14.781312,13,22.3216,177.2104,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,1000,0.37,0.63,515,80,14.781312,13,22.355,179.2664,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Test
asyncfifo,1000,0.37,0.9,515,80,14.781312,13,22.3624,181.6556,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,1000,0.63,0.1,515,80,14.781312,13,37.6593,175.4487,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,1000,0.63,0.37,515,80,14.781312,13,37.7346,177.2841,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,1000,0.63,0.63,515,80,14.781312,13,37.7738,179.3643,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,1000,0.63,0.9,515,80,14.781312,13,37.7608,181.7412,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,1000,0.9,0.1,515,80,14.781312,13,53.6295,175.4802,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,1000,0.9,0.37,515,80,14.781312,13,53.7396,177.2963,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,1000,0.9,0.63,515,80,14.781312,13,53.7821,179.4111,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,1000,0.9,0.9,515,80,14.781312,13,53.7394,181.7544,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
asyncfifo,10,0.1,0.1,515,80,14.781312,13,4.9244,9.9176,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,10,0.1,0.37,515,80,14.781312,13,4.8868,9.8856,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,10,0.1,0.63,515,80,14.781312,13,4.8715,9.8647,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,10,0.1,0.9,515,80,14.781312,13,4.8364,9.8455,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,10,0.37,0.1,515,80,14.781312,13,17.577,9.9358,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Test
asyncfifo,10,0.37,0.37,515,80,14.781312,13,17.5369,9.8856,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,10,0.37,0.63,515,80,14.781312,13,17.4808,9.8647,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Test
asyncfifo,10,0.37,0.9,515,80,14.781312,13,17.4041,9.8455,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,10,0.63,0.1,515,80,14.781312,13,29.8002,9.9358,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Test
asyncfifo,10,0.63,0.37,515,80,14.781312,13,29.719,9.8856,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,10,0.63,0.63,515,80,14.781312,13,29.6237,9.8647,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Test
asyncfifo,10,0.63,0.9,515,80,14.781312,13,29.5068,9.8455,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,10,0.9,0.1,515,80,14.781312,13,42.4935,9.9358,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,10,0.9,0.37,515,80,14.781312,13,42.3696,9.8856,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,10,0.9,0.63,515,80,14.781312,13,42.2337,9.8647,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,10,0.9,0.9,515,80,14.781312,13,42.075,9.8455,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,50,0.1,0.1,515,80,14.781312,13,5.8227,9.9176,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,50,0.1,0.37,515,80,14.781312,13,5.7004,9.8856,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Test
asyncfifo,50,0.1,0.63,515,80,14.781312,13,5.686,9.8647,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,50,0.1,0.9,515,80,14.781312,13,5.5688,9.8455,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,50,0.37,0.1,515,80,14.781312,13,18.3077,9.9358,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,50,0.37,0.37,515,80,14.781312,13,18.3438,9.8856,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,50,0.37,0.63,515,80,14.781312,13,18.2875,9.8647,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,50,0.37,0.9,515,80,14.781312,13,18.1317,9.8455,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Test
asyncfifo,50,0.63,0.1,515,80,14.781312,13,30.5306,9.9358,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,50,0.63,0.37,515,80,14.781312,13,30.5242,9.8856,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
asyncfifo,50,0.63,0.63,515,80,14.781312,13,30.4281,9.8647,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,50,0.63,0.9,515,80,14.781312,13,30.2327,9.8455,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,50,0.9,0.1,515,80,14.781312,13,43.2237,9.9358,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Test
asyncfifo,50,0.9,0.37,515,80,14.781312,13,43.1741,9.8856,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,50,0.9,0.63,515,80,14.781312,13,43.0369,9.8647,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,50,0.9,0.9,515,80,14.781312,13,42.8,9.8455,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,100,0.1,0.1,515,80,14.781312,13,5.0163,9.9493,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,100,0.1,0.37,515,80,14.781312,13,5.0401,9.8718,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,100,0.1,0.63,515,80,14.781312,13,5.051,9.8214,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,100,0.1,0.9,515,80,14.781312,13,5.033,9.79,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,100,0.37,0.1,515,80,14.781312,13,17.6893,9.9285,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,100,0.37,0.37,515,80,14.781312,13,17.6672,9.8742,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,100,0.37,0.63,515,80,14.781312,13,17.6449,9.833,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,100,0.37,0.9,515,80,14.781312,13,17.6226,9.802,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,100,0.63,0.1,515,80,14.781312,13,29.7902,9.9285,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,100,0.63,0.37,515,80,14.781312,13,29.7666,9.8742,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,100,0.63,0.63,515,80,14.781312,13,29.7426,9.833,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,100,0.63,0.9,515,80,14.781312,13,29.7188,9.802,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,100,0.9,0.1,515,80,14.781312,13,42.3567,9.9285,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,100,0.9,0.37,515,80,14.781312,13,42.3314,9.8742,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,100,0.9,0.63,515,80,14.781312,13,42.3058,9.833,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,100,0.9,0.9,515,80,14.781312,13,42.2803,9.802,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
asyncfifo,200,0.1,0.1,515,80,14.781312,13,4.9669,9.9465,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Test
asyncfifo,200,0.1,0.37,515,80,14.781312,13,4.9932,9.8628,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,200,0.1,0.63,515,80,14.781312,13,5.0022,9.8051,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,200,0.1,0.9,515,80,14.781312,13,4.9996,9.7692,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Test
asyncfifo,200,0.37,0.1,515,80,14.781312,13,17.6231,9.9396,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
asyncfifo,200,0.37,0.37,515,80,14.781312,13,17.6527,9.8629,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,200,0.37,0.63,515,80,14.781312,13,17.6582,9.8067,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,200,0.37,0.9,515,80,14.781312,13,17.6237,9.7644,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,200,0.63,0.1,515,80,14.781312,13,29.7651,9.9211,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
asyncfifo,200,0.63,0.37,515,80,14.781312,13,29.7591,9.8636,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,200,0.63,0.63,515,80,14.781312,13,29.7543,9.8192,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,200,0.63,0.9,515,80,14.781312,13,29.7495,9.7844,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,200,0.9,0.1,515,80,14.781312,13,42.31,9.9211,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,200,0.9,0.37,515,80,14.781312,13,42.309,9.8636,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Test
asyncfifo,200,0.9,0.63,515,80,14.781312,13,42.3092,9.8192,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,200,0.9,0.9,515,80,14.781312,13,42.3095,9.7844,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
asyncfifo,300,0.1,0.1,515,80,14.781312,13,4.9635,9.9462,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,300,0.1,0.37,515,80,14.781312,13,4.9854,9.8608,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,300,0.1,0.63,515,80,14.781312,13,4.9977,9.7982,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
asyncfifo,300,0.1,0.9,515,80,14.781312,13,5.0017,9.758,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,300,0.37,0.1,515,80,14.781312,13,17.6156,9.9414,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,300,0.37,0.37,515,80,14.781312,13,17.6504,9.861,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,300,0.37,0.63,515,80,14.781312,13,17.6653,9.806,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,300,0.37,0.9,515,80,14.781312,13,17.6377,9.7656,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Test
asyncfifo,300,0.63,0.1,515,80,14.781312,13,29.8474,9.9217,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
asyncfifo,300,0.63,0.37,515,80,14.781312,13,29.8414,9.8617,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
asyncfifo,300,0.63,0.63,515,80,14.781312,13,29.8385,9.8161,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,300,0.63,0.9,515,80,14.781312,13,29.834,9.7793,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,300,0.9,0.1,515,80,14.781312,13,42.3889,9.9217,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
asyncfifo,300,0.9,0.37,515,80,14.781312,13,42.389,9.8617,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,300,0.9,0.63,515,80,14.781312,13,42.3922,9.8161,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
asyncfifo,300,0.9,0.9,515,80,14.781312,13,42.3938,9.7793,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
asyncfifo,450,0.1,0.1,515,80,14.781312,13,4.9682,9.9472,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Test
asyncfifo,450,0.1,0.37,515,80,14.781312,13,5.0004,9.8612,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Test
asyncfifo,450,0.1,0.63,515,80,14.781312,13,5.011,9.7939,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,450,0.1,0.9,515,80,14.781312,13,5.019,9.7495,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,450,0.37,0.1,515,80,14.781312,13,17.632,9.945,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,450,0.37,0.37,515,80,14.781312,13,17.6702,9.8627,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,450,0.37,0.63,515,80,14.781312,13,17.687,9.8055,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,450,0.37,0.9,515,80,14.781312,13,17.6733,9.7739,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,450,0.63,0.1,515,80,14.781312,13,29.7995,9.9421,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Test
asyncfifo,450,0.63,0.37,515,80,14.781312,13,29.8651,9.8631,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,450,0.63,0.63,515,80,14.781312,13,29.8864,9.809,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,450,0.63,0.9,515,80,14.781312,13,29.8353,9.7722,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,450,0.9,0.1,515,80,14.781312,13,42.5395,9.9263,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
asyncfifo,450,0.9,0.37,515,80,14.781312,13,42.5375,9.8671,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,450,0.9,0.63,515,80,14.781312,13,42.5386,9.8199,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,450,0.9,0.9,515,80,14.781312,13,42.5382,9.7848,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,600,0.1,0.1,515,80,14.781312,13,4.9762,9.9468,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
asyncfifo,600,0.1,0.37,515,80,14.781312,13,5.0055,9.8609,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
asyncfifo,600,0.1,0.63,515,80,14.781312,13,5.0192,9.7941,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
asyncfifo,600,0.1,0.9,515,80,14.781312,13,5.0271,9.7425,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
asyncfifo,600,0.37,0.1,515,80,14.781312,13,17.6411,9.9452,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Test
asyncfifo,600,0.37,0.37,515,80,14.781312,13,17.6777,9.8617,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
asyncfifo,600,0.37,0.63,515,80,14.781312,13,17.6973,9.7999,uW/uW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
